Token	LmAoA	LmCutoff	MaxSurprisal	MinSurprisal	ParamUpper	ParamLower	ParamXmid	ParamScale
salt	2.47712125471966	12.9873439559028	14.4063234329224	9.35754108428955	13.9266398250724	12.0480480867333	2.75529274644597	0.0161298634075559
same	2.36827689837699	9.64511272733782	10.9377288818359	5.57638692855835	11.1693612384199	8.12086421625575	2.36827689837699	0.302133860579923
say	0	909.285394543163	11.2570505142212	6.66451692581177	1811.67262038734	6.89816869898555	-21.8302171660427	3.72524582383004
scared	0	3561.00842496935	15.8824262619019	7.35198307037354	7112.26209391452	9.75475602417971	-3.96231543756018	0.790421883265002
see	0.601996219075295	22.0902941530603	7.87330532073975	4.62761688232422	38.1663912848688	6.01419702125185	0.601996219075295	0.391268849201377
she	0	10221.0883541162	12.4804754257202	7.23492002487183	20433.027181983	9.1495262493448	-7.7648310494205	1.03520950938246
sheep	0	7845.90657684318	12.1720247268677	7.05665063858032	15682.6531293824	9.16002430395257	-10.5568512561178	1.3580804099149
shirt	2.47712125471966	8.69217675119807	10.2839879989624	5.99084377288818	9.96214600481129	7.42220749758484	2.60130379503002	0.138447159397574
shoe	2.47712125471966	10.0511407477698	11.5568580627441	5.95444488525391	10.9682585414275	9.13402295411213	2.57347896546251	0.324746882052502
shorts	2.47712125471966	12.4830844447314	14.1457414627075	9.60807991027832	13.1780187781254	11.7881501113374	2.73210123409661	0.0831992650588411
show	1.81674985088823	10.6406256577557	10.7974529266357	4.9842381477356	13.4589880297555	7.82226328575584	1.81674985088823	0.454294745195152
sick	2.47712125471966	11.9312701252018	13.4529876708984	8.06463813781738	12.9972687698558	10.8652714805478	2.84385323149983	0.264230948544961
sing	2.13336711529746	13.708394206917	15.3593492507935	7.60272312164307	16.3018273006309	11.1149611132031	2.13336711529746	0.333830931940636
sink	2.47712125471966	12.242350611366	14.7184295654297	6.38813781738281	14.17948583565	10.305215387082	2.50580238491033	0.0442217963287928
sit	2.29264540444292	8.32966836903942	9.46126937866211	5.73094415664673	9.15618964630097	7.50314709177788	2.29264540444292	0.112973373362816
sky	0	2811.53050343557	11.7576065063477	3.97256875038147	5616.22343941915	6.83756745199186	-9.05738862700319	1.49721689813837
sleepy	2.47712125471966	10.954319058075	13.7563695907593	5.37334299087524	13.4526593450848	8.45597877106519	3.1344022004762	0.542218970758523
slide	2.47712125471966	12.3979713227824	15.4056282043457	8.4442138671875	14.0675780608361	10.7283645847287	2.63585677448631	0.19485795248654
snack	2.47712125471966	11.3954357054593	14.7452564239502	3.7457263469696	13.6348924146013	9.15597899631721	2.85449005047745	0.325116066704662
